"11s8 -- Taajamat väkiluvun ja väestöntiheyden mukaan, 2019"

"Vuosi";"Taajama";"Väestö 31.12.";"Maapinta-ala, km²";"Väestöntiheys"
"2019";"Hirvensalmen kk.";733;1.99;368.3
"2019";"Hollolan kk.";719;4.72;152.3
"2019";"Honkajoen kk.";710;3.60;197.2
"2019";"Huhmari";329;3.05;107.9
"2019";"Huittula";310;1.68;184.5
"2019";"Humppilan as.seutu";1327;5.89;225.3
"2019";"Huttukylä";294;2.02;145.5
"2019";"Hyrynsalmen kk.";1252;3.52;355.7
"2019";"Hytti";280;2.33;120.2
"2019";"Hyvinkään kt.";43262;36.94;1171.1
"2019";"Hähkänä";952;2.81;338.8
"2019";"Häijää";403;1.87;215.5
"2019";"Häiviä";322;3.36;95.8
"2019";"Hämeenkoski";1027;3.85;266.8
"2019";"Hämeenlinnan kt.";50975;49.19;1036.3
"2019";"Ihode";602;4.11;146.5
"2019";"Iin Hamina";6506;21.35;304.7
"2019";"Iisalmen kt.";15223;18.32;830.9
"2019";"Iitin kk.";244;1.67;146.1
"2019";"Iitiä";286;1.81;158.0
"2019";"Iittala";2304;6.63;347.5
"2019";"Ikaalisten kt.";3769;6.39;589.8
"2019";"Ikkala";270;2.05;131.7
"2019";"Ilmajoki - Kurikka";13411;57.42;233.6
"2019";"Ilola";341;2.77;123.1
"2019";"Ilomantsin kk.";2575;7.43;346.6
"2019";"Imatran kt.";27338;56.29;485.7
"2019";"Inarin kk.";648;2.86;226.6
"2019";"Inkere";667;2.43;274.5
"2019";"Inkeroinen";4656;13.41;347.2
"2019";"Inkoon kk.";2156;8.19;263.2
"2019";"Irjanne";284;2.45;115.9
"2019";"Isnäs";299;1.62;184.6
"2019";"Isojoen kk.";795;3.99;199.2
"2019";"Isokoski";347;2.97;116.8
"2019";"Isokylä - Kallaanvaara";984;4.27;230.4
"2019";"Isokylä - Naantali";244;1.59;153.5
"2019";"Isokyrön kk.";2360;12.34;191.2
"2019";"Iso-Vimma";501;3.47;144.4
"2019";"Ivalo";3047;7.64;398.8
"2019";"Jaalan kk.";580;2.13;272.3
"2019";"Jalasjärven kk.";3286;9.82;334.6
"2019";"Janakkalan kk.";255;1.98;128.8
"2019";"Jepuan as. seutu";447;3.10;144.2
"2019";"Joensuun kt.";72621;80.82;898.6
"2019";"Jokela (Tuusula)";6471;10.89;594.2
"2019";"Jokimaa - Vestra";310;1.35;229.6
"2019";"Jokipii";377;3.57;105.6
"2019";"Joroisten kk.";1833;5.72;320.5
"2019";"Joutsan kk.";2219;5.81;381.9
"2019";"Joutsenon kk.";6766;16.19;417.9
"2019";"Juankosken kirkons.";1873;6.07;308.6
"2019";"Jurvan kk.";1801;9.22;195.3
"2019";"Juuan kk.";2106;6.76;311.5
"2019";"Juvan kk.";3134;6.71;467.1
"2019";"Jyrinki";333;2.52;132.1
"2019";"Jyväskylän kt.";128911;111.22;1159.1
"2019";"Jäkärlä";3504;8.16;429.4
"2019";"Jämijärven kk.";599;3.01;199.0
"2019";"Jämsän kt.";12265;31.25;392.5
"2019";"Jäppilän kk.";284;1.11;255.9
"2019";"Järvelä";2601;8.49;306.4
"2019";"Järvensuu";998;2.47;404.0
"2019";"Järvikylä (Nivala)";383;2.75;139.3
"2019";"Järvikylä (Sievi)";318;2.37;134.2
"2019";"Kaanaa";930;4.53;205.3
"2019";"Kaasmarkku";227;1.54;147.4
"2019";"Kaavin kk.";1321;3.15;419.4
"2019";"Kainasto";210;1.99;105.5
"2019";"Kaipiaisten as.seutu";229;1.75;130.9
"2019";"Kaipola";1028;5.31;193.6
"2019";"Kaivola";907;2.48;365.7
"2019";"Kajaanin kt.";29582;28.62;1033.6
"2019";"Kakkuri";228;2.56;89.1
"2019";"Kalajoen hiekkasärkät";574;5.62;102.1
"2019";"Kalajoen kk.";6548;22.80;287.2
"2019";"Kalanti";1174;3.58;327.9
"2019";"Kangas";202;2.06;98.1
"2019";"Kangaslammin kk.";221;0.77;287.0
"2019";"Kangasniemen kk.";2685;6.32;424.8
"2019";"Kankaanpää (Köyliö)";518;3.32;156.0
"2019";"Kankaanpään kt.";7787;16.05;485.2
"2019";"Kannonkosken kk.";489;1.99;245.7
"2019";"Kannuksen kt.";3754;12.06;311.3
"2019";"Karijoen kk.";484;3.80;127.4
"2019";"Karjaan kt.";7811;14.12;553.2
"2019";"Karjalohjan kk.";610;3.18;191.8
"2019";"Karkkilan kt.";7365;15.87;464.1
"2019";"Karkku";552;3.27;168.8
"2019";"Karstulan kk.";1984;5.21;380.8
"2019";"Karttulan kk.";861;3.04;283.2
"2019";"Karunki";513;2.32;221.1
"2019";"Karvian kk.";758;2.99;253.5
"2019";"Kaskisten kt.";1247;3.05;408.9
"2019";"Kasuri";342;1.95;175.4
"2019";"Kattby";361;1.68;214.9
"2019";"Kauhajoen kt.";8528;32.97;258.7
"2019";"Kauhavan kt.";5451;21.43;254.4
"2019";"Kaukas";206;0.61;337.7
"2019";"Kaukjärvi";227;2.39;95.0
"2019";"Kaukonen";240;1.84;130.4
"2019";"Kausala";3702;8.93;414.6
"2019";"Kaustisen kk.";4521;21.81;207.3
"2019";"Keiteleen kk.";1056;3.20;330.0
"2019";"Kemie";1469;4.68;313.9
"2019";"Kemijärven kt.";4045;9.51;425.3
"2019";"Kemin kt.";26176;50.04;523.1
"2019";"Kemiön kk.";1292;5.81;222.4
"2019";"Kepola - Pajula";732;4.56;160.5
"2019";"Kerimäen kk.";2237;5.30;422.1
"2019";"Kerkkoo";702;4.32;162.5
"2019";"Kestilän kk.";476;2.36;201.7
"2019";"Kesälahden kk.";835;3.17;263.4
"2019";"Keuruun kt.";5953;9.11;653.5
"2019";"Kierälahti";452;2.09;216.3
"2019";"Kihniön kk.";643;2.53;254.2
"2019";"Kiihtelysvaaran kk.";508;1.93;263.2
"2019";"Kiikalan kk.";263;1.13;232.7
"2019";"Kiikka";1100;5.72;192.3
"2019";"Kiikoisten kk.";537;3.29;163.2
"2019";"Kiimingin kk.";5617;15.55;361.2
"2019";"Kilvakkala";262;1.43;183.2
"2019";"Kinnulan kk.";835;3.30;253.0
"2019";"Kinnulanlahti";207;1.73;119.7
"2019";"Kintaus";282;1.42;198.6
"2019";"Kipuksenkulma";218;1.62;134.6
"2019";"Kirkkoaho";608;4.04;150.5
"2019";"Kirkkonummen kk.";20181;39.45;511.6
"2019";"Kiteen kt.";4604;9.59;480.1
"2019";"Kittilän kk.";2228;4.62;482.3
"2019";"Kitula";578;2.35;246.0
"2019";"Kiuruveden kt.";4038;7.20;560.8
"2019";"Kivijärven kk.";563;2.47;227.9
"2019";"Kiviniemenmäki";249;1.94;128.4
"2019";"Klamila";281;3.05;92.1
"2019";"Knivsund";259;2.23;116.1
"2019";"Knuuttila";328;3.63;90.4
"2019";"Kodisjoen kk.";343;2.61;131.4
"2019";"Koivulahti";1763;8.84;199.4
"2019";"Kokemäen kt.";4190;15.35;273.0
"2019";"Kokkolan kt.";36887;49.55;744.4
"2019";"Kolarin kk.";1078;3.69;292.1
"2019";"Kolho";776;3.90;199.0
"2019";"Kolla";490;5.18;94.6
"2019";"Kolmiranta";580;2.93;198.0
"2019";"Kolppi";3888;21.18;183.6
"2019";"Konginkangas";466;1.37;340.1
"2019";"Konneveden kk.";1073;3.73;287.7
"2019";"Kontiolahden kk.";3356;9.40;357.0
"2019";"Kontiomäki";416;1.94;214.4
"2019";"Koria";3948;7.73;510.7
"2019";"Korkeakoski";833;4.27;195.1
"2019";"Koroiskylä";281;3.38;83.1
"2019";"Korpilahden kk.";2493;6.97;357.7
"2019";"Korppoon kk.";258;1.77;145.8
"2019";"Korsnäsin kk.";738;3.43;215.2
"2019";"Kortesjärven kk.";600;3.68;163.0
"2019";"Kosken tl. kk.";1204;4.30;280.0
"2019";"Koskenkylä (Loviisa)";1072;4.38;244.7
"2019";"Koskenkylä (Vesilahti)";303;1.68;180.4
"2019";"Koski (Ulvila)";347;1.73;200.6
"2019";"Koskö";319;2.42;131.8
"2019";"Kotkan kt.";50400;70.94;710.5
"2019";"Kouvolan kt.";47391;61.21;774.2
"2019";"Kristiinankaupungin kt.";2651;6.01;441.1
"2019";"Kruunupyyn kk.";1729;8.79;196.7
"2019";"Kuggom";250;2.98;83.9
"2019";"Kuhmalahden kk.";311;2.50;124.4
"2019";"Kuhmoisten kk.";1246;4.48;278.1
"2019";"Kuhmon kt.";5200;9.05;574.6
"2019";"Kulho";738;5.45;135.4
"2019";"Kulloo";511;4.93;103.7
"2019";"Kuluntalahti";525;2.19;239.7
"2019";"Kuni";206;1.36;151.5
"2019";"Kunnarla";312;2.22;140.5
"2019";"Kuohu";377;2.02;186.6
"2019";"Kuopion kt.";91243;53.20;1715.1
"2019";"Kuortaneen kk.";1280;4.72;271.2
"2019";"Kuortti";258;1.92;134.4
"2019";"Kurenalus";3950;8.23;480.0
"2019";"Kurkimäki";678;2.28;297.4
"2019";"Kurun kk.";955;3.64;262.4
"2019";"Kustavin kk.";360;2.09;172.2
"2019";"Kuukanniemi";638;1.37;465.7
"2019";"Kuusa";250;2.15;116.3
"2019";"Kuusamon kt.";8285;16.34;507.0
"2019";"Kuusjoen kk.";508;2.00;254.0
"2019";"Kuusjärvi";226;2.25;100.4
"2019";"Kuuslahti";202;1.87;108.0
"2019";"Kuvansi";902;3.59;251.3
"2019";"Kylmäkosken kirkons.";661;2.50;264.4
"2019";"Kyläsaari-Pihlava";6207;18.78;330.5
"2019";"Kyrö";1750;5.43;322.3
"2019";"Kyröskoski";6750;16.30;414.1
"2019";"Kyyjärven kk.";745;3.57;208.7
"2019";"Kälviän kirkons.";2340;8.60;272.1
"2019";"Kämmenniemi";892;1.26;707.9
"2019";"Kärjenniemi";708;2.72;260.3
"2019";"Kärsämäen kk.";1192;5.27;226.2
"2019";"Käärmelahti";387;2.52;153.6
"2019";"Lahden kt.";119469;116.32;1027.1
"2019";"Laihian kk.";6598;23.24;283.9
"2019";"Laitilan kt.";5596;16.89;331.3
"2019";"Lammala";202;1.52;132.9
"2019";"Lammin kk.";2788;6.37;437.7
"2019";"Lampinsaari";234;0.62;377.4
"2019";"Langansböle";819;2.75;297.8
"2019";"Lapin kk.";1478;6.14;240.7
"2019";"Lapinjärven kk.";739;3.30;223.9
"2019";"Lapinkylä";854;8.34;102.4
"2019";"Lapinlahden kk.";3549;7.68;462.1
"2019";"Lappajärven kk.";1582;9.39;168.5
"2019";"Lappeenrannan kt.";56075;55.12;1017.3
"2019";"Lappila";262;1.62;161.7
"2019";"Lappohja";467;2.00;233.5
"2019";"Lapuan kt.";10775;29.13;369.9
"2019";"Lapväärtti";1501;10.94;137.2
"2019";"Laukaan kk.";8225;19.40;424.0
"2019";"Laukkoski";398;3.73;106.7
"2019";"Launonen";1253;4.25;294.8
"2019";"Lauttakylä";6613;22.17;298.3
"2019";"Lavian kk.";824;2.98;276.5
"2019";"Lehmijärvi";207;1.80;115.0
"2019";"Lehtimäki";570;3.92;145.4
"2019";"Leivonmäen kk.";353;1.56;226.3
"2019";"Lemin kk.";688;1.51;455.6
"2019";"Lemströms kanal";202;1.91;105.8
"2019";"Lemun kk.";1339;6.25;214.2
"2019";"Lepplax";276;2.17;127.2
"2019";"Leppäkoski";329;1.96;167.9
"2019";"Leppälampi";264;2.68;98.5
"2019";"Leppävesi";2904;6.75;430.2
"2019";"Leppävirran kk.";4127;8.05;512.7
"2019";"Lestijärven kk.";262;1.05;249.5
"2019";"Liakka";219;1.53;143.1
"2019";"Liedon as.seutu";1177;5.47;215.2
"2019";"Lieksan kt.";6874;15.38;446.9
"2019";"Lievestuore";2244;7.29;307.8
"2019";"Liljendalin kk.";508;3.33;152.6
"2019";"Lillby";354;2.44;145.1
"2019";"Limingan kk.";5190;11.12;466.7
"2019";"Linna";226;2.28;99.1
"2019";"Linnanpelto";285;2.24;127.2
"2019";"Liperin kk.";1410;3.66;385.2
"2019";"Lohjan kt.";32603;46.01;708.6
"2019";"Lohtajan kk.";686;4.29;159.9
"2019";"Loimaan kt.";8753;17.54;499.0
"2019";"Lokalahti";380;1.63;233.1
"2019";"Lopen kk.";2143;7.04;304.4
"2019";"Louhioja";232;1.56;148.7
"2019";"Loviisan kt.";6955;12.71;547.2
"2019";"Lumijoen kk.";1316;4.47;294.4
"2019";"Luoma-aho";247;1.90;130.0
"2019";"Luopa";281;3.53;79.6
"2019";"Luopioisten kk.";581;2.22;261.7
"2019";"Luumäen as.seutu";782;3.22;242.9
"2019";"Luvian kk.";1918;7.75;247.5
"2019";"Långvik";441;3.95;111.6
"2019";"Länkipohja";491;2.70;181.9
"2019";"Läyliäinen";846;3.10;272.9
"2019";"Maalahden kk.";2967;17.86;166.1
"2019";"Maaningan kk.";854;2.47;345.7
"2019";"Maarianhaminan kt.";14631;21.35;685.3
"2019";"Maksamaan kk.";345;2.07;166.7
"2019";"Maksniemi";579;2.38;243.3
"2019";"Maliskylä";269;2.83;95.1
"2019";"Marinkainen";526;3.12;168.6
"2019";"Marttilan kk.";926;4.07;227.5
"2019";"Meijerinkylä";243;1.66;146.4
"2019";"Melalahti";811;1.51;537.1
"2019";"Mellilän as.seutu";428;1.79;239.1
"2019";"Merijärven kk.";412;1.99;207.0
"2019";"Merikaarto";1230;5.23;235.2
"2019";"Merikarvian kk.";1752;10.13;173.0
"2019";"Metsäkylä (Hamina)";261;3.01;86.7
"2019";"Metsäkylä (Pornainen)";398;3.56;111.8
"2019";"Miehikkälän kk.";559;2.56;218.4
"2019";"Mietoinen";553;3.96;139.6
"2019";"Mikkelin kt.";37218;42.99;865.7
"2019";"Moikipää";449;2.79;160.9
"2019";"Monninkylä";1324;4.12;321.4
"2019";"Muhoksen kk.";7072;25.45;277.9
"2019";"Multian kk.";740;2.62;282.4
"2019";"Munakka";239;2.19;109.1
"2019";"Munsala";321;2.63;122.1
"2019";"Muonion kk.";1151;4.90;234.9
"2019";"Murto";1428;3.56;401.1
"2019";"Mustion asema";613;1.81;338.7
"2019";"Muuramen kk.";7115;12.91;551.1
"2019";"Muurlan kk.";875;3.34;262.0
"2019";"Muurola";891;2.95;302.0
"2019";"Muuruvesi";347;1.31;264.9
"2019";"Myllykoski";5714;16.07;355.6
"2019";"Myllymäki";226;2.01;112.4
"2019";"Mynämäen kk.";4121;15.86;259.8
"2019";"Myrskylän kk.";897;4.22;212.6
"2019";"Mäntsälän kk.";11548;17.69;652.8
"2019";"Mäntyharjun as.seutu";3629;10.32;351.6
"2019";"Mäntyluoto";369;1.84;200.5
"2019";"Mäntän kt.";7438;18.93;392.9
"2019";"Märynummi";986;1.87;527.3
"2019";"Mörby";275;2.58;106.6
"2019";"Möttönen";211;2.20;95.9
"2019";"Narva";460;1.96;234.7
"2019";"Nastolan kk.";11688;23.93;488.4
"2019";"Nauvon kk.";486;1.71;284.2
"2019";"Neuvoton";1278;5.00;255.6
"2019";"Niemelä-Petäjäaho";200;1.24;161.3
"2019";"Niemenkylä";235;2.31;101.7
"2019";"Niemisjärvi";293;1.60;183.1
"2019";"Nihattula";406;2.52;161.1
"2019";"Niinisalo";370;2.08;177.9
"2019";"Niittumaa-Lattomeri";708;6.75;104.9
"2019";"Nilsiän kt.";2961;7.49;395.3
"2019";"Nivalan kt.";5267;17.83;295.4
"2019";"Nivankylä";330;2.18;151.4
"2019";"Noormarkun kk.";4185;10.32;405.5
"2019";"Norra Vallgrund - Södra Vallgrund";524;5.30;98.9
"2019";"Nostava";553;2.19;252.5
"2019";"Nuijamaa";224;1.15;194.8
"2019";"Nukari";367;2.76;133.0
"2019";"Nummela";14472;19.56;739.9
"2019";"Nummen kk.";489;2.30;212.6
"2019";"Nummi";3198;14.52;220.2
"2019";"Numminen";325;3.89;83.5
"2019";"Nurmeksen kt.";4859;12.49;389.0
"2019";"Nurmijärven kk.";7576;11.27;672.2
"2019";"Nämpnäs";293;2.81;104.3
"2019";"Närpiön kt.";4380;21.70;201.8
"2019";"Oinasjoki";211;1.25;168.8
"2019";"Oitti";1855;5.45;340.4
"2019";"Ojakkala";1400;4.52;309.7
"2019";"Ojakylä";324;2.17;149.3
"2019";"Oksava";696;8.49;82.0
"2019";"Olkijoki";207;1.67;124.0
"2019";"Olkkala";231;2.43;95.1
"2019";"Onkkaala";2594;8.10;320.2
"2019";"Oravaisten kk.";1210;7.07;171.1
"2019";"Oravikoski";367;1.47;249.7
"2019";"Orimattilan kt.";9039;17.25;524.0
"2019";"Oripään kk.";710;3.37;210.7
"2019";"Oritlampi";221;1.58;139.9
"2019";"Oriveden kt.";6239;14.75;423.0
"2019";"Otalampi";984;5.20;189.2
"2019";"Otanmäki";618;1.50;412.0
"2019";"Otava";1471;5.35;275.0
"2019";"Oulaisten kt.";5206;14.27;364.8
"2019";"Oulun kt.";205137;203.25;1009.3
"2019";"Outokummun kt.";4504;10.92;412.5
"2019";"Paatela";335;1.79;187.2
"2019";"Paattinen";1017;4.89;208.0
"2019";"Paavola";456;1.75;260.6
"2019";"Padasjoen kk.";1475;5.88;250.9
"2019";"Paihola";237;1.11;213.5
"2019";"Paimion kt.";8467;17.34;488.3
"2019";"Palojoki";320;2.93;109.2
"2019";"Paltamon kk.";1504;6.05;248.6
"2019";"Paltaniemi";291;2.43;119.8
"2019";"Panelia";861;6.77;127.2
"2019";"Pankakoski";626;2.62;238.9
"2019";"Paraisten kt.";9389;27.10;346.5
"2019";"Parhalahti";273;2.86;95.5
"2019";"Parikkalan kk.";1485;4.14;358.7
"2019";"Parkanon kt.";4287;14.07;304.7
"2019";"Parola";6662;16.98;392.3
"2019";"Pelkosenniemen kk.";324;1.56;207.7
"2019";"Pellesmäki - Vehmasmäki";520;4.37;119.0
"2019";"Pellon kk.";1783;6.91;258.0
"2019";"Pellosniemi";274;1.71;160.2
"2019";"Peltokorpi";518;3.12;166.0
"2019";"Peltosalmi";750;3.33;225.2
"2019";"Pennala";934;4.06;230.0
"2019";"Perhon kk.";831;3.12;266.3
"2019";"Pernajan kk.";449;2.54;176.8
"2019";"Perniön as.seutu";234;1.67;140.1
"2019";"Perniön kk.";2329;5.66;411.5
"2019";"Pertunmaan kk.";445;2.04;218.1
"2019";"Perälä";359;5.17;69.4
"2019";"Peräseinäjoen kk.";1761;9.56;184.2
"2019";"Petolahti";571;4.17;136.9
"2019";"Petsmo";461;4.08;113.0
"2019";"Petäjäveden kk.";1833;6.20;295.6
"2019";"Piehinki";350;3.27;107.0
"2019";"Pieksämäen kt.";12895;19.12;674.4
"2019";"Pielaveden kk.";1813;3.97;456.7
"2019";"Pieni-Hirvanen";268;2.41;111.2
"2019";"Pietarsaaren kt.";20691;28.00;739.0
"2019";"Pihkainmäki";402;1.81;222.1
"2019";"Pihtiputaan kk.";1929;7.14;270.2
"2019";"Piippolan kk.";480;2.70;177.8
"2019";"Piipsjärvi";203;1.62;125.3
"2019";"Pirttikylä";388;3.52;110.2
"2019";"Pohjakylä";395;2.17;182.0
"2019";"Pohjan kk.";1965;6.78;289.8
"2019";"Polvijärven kk.";1229;4.57;268.9
"2019";"Pomarkun kk.";1271;5.43;234.1
"2019";"Porin kt.";83479;120.42;693.2
"2019";"Pornaisten kk.";2074;6.72;308.6
"2019";"Porvoon kt.";38743;48.04;806.5
"2019";"Pukkilan kk.";731;2.52;290.1
"2019";"Pulkkilan kk.";743;4.05;183.5
"2019";"Punkalaitumen kk.";1150;5.29;217.4
"2019";"Punkasalmi";1266;2.59;488.8
"2019";"Puolangan kk.";1409;3.61;390.3
"2019";"Purmo";368;3.71;99.2
"2019";"Purola";239;2.40;99.6
"2019";"Pusula";764;1.91;400.0
"2019";"Puuluoto";257;0.75;342.7
"2019";"Puumalan kk.";1068;3.41;313.2
"2019";"Pyhe";277;2.08;133.2
"2019";"Pyhtään kk.";675;3.84;175.8
"2019";"Pyhäjoen kk.";1527;5.43;281.2
"2019";"Pyhäniemi";302;2.00;151.0
"2019";"Pyhännän kk.";887;2.15;412.6
"2019";"Pyhärannan kk.";250;1.36;183.8
"2019";"Pyhäsalmi";2378;6.65;357.6
"2019";"Pylkönmäen kk.";283;1.19;237.8
"2019";"Pännäinen";988;6.72;147.0
"2019";"Päntäne";208;1.55;134.2
"2019";"Pöljä";409;4.01;102.0
"2019";"Raahen kt.";18891;42.31;446.5
"2019";"Raippaluoto";726;4.24;171.2
"2019";"Rajamäki";7169;15.07;475.7
"2019";"Rangsby";335;2.01;166.7
"2019";"Rantasalmen kk.";1320;3.77;350.1
"2019";"Rantsilan kk.";754;3.58;210.6
"2019";"Ranuan kk.";1878;4.83;388.8
"2019";"Rasila";2460;6.08;404.6
"2019";"Rauman kt.";33380;53.78;620.7
"2019";"Rautalammin kk.";1488;4.71;315.9
"2019";"Rautavaaran kk.";718;2.41;297.9
"2019";"Rautio";395;2.46;160.6
"2019";"Rautiosaari";1111;6.46;172.0
"2019";"Reisjärven kk.";1200;5.00;240.0
"2019";"Rengon kk.";1106;4.50;245.8
"2019";"Renum - Jakari";277;3.06;90.5
"2019";"Reposaari";740;1.47;503.4
"2019";"Revonlahti";408;2.51;162.5
"2019";"Riihikoski";1552;5.99;259.1
"2019";"Riihimäen kt.";27785;31.46;883.2
"2019";"Ristiinan kk.";2188;4.26;513.6
"2019";"Ristijärven kk.";528;2.24;235.7
"2019";"Risö";3061;11.49;266.4
"2019";"Rova";339;0.56;605.4
"2019";"Rovaniemen kt.";53604;60.08;892.2
"2019";"Ruka";250;3.50;71.4
"2019";"Ruotanen";408;2.24;182.1
"2019";"Ruotsalo";399;3.34;119.5
"2019";"Ruotsinpyhtään kk.";468;1.98;236.4
"2019";"Ruoveden kk.";1836;6.15;298.5
"2019";"Ruukki";1141;4.21;271.0
"2019";"Ruutana";3591;9.46;379.6
"2019";"Rymättylän kk.";734;2.41;304.6
"2019";"Ryttylä";1595;3.54;450.6
"2019";"Rääkkylän kk.";542;2.37;228.7
"2019";"Röykkä";1615;3.68;438.9
"2019";"Röylä";207;2.37;87.3
"2019";"Saarijärven kt.";4841;13.21;366.5
"2019";"Saariselkä";297;2.36;125.8
"2019";"Saarlammi";255;2.18;117.0
"2019";"Sahalahden kk.";1169;3.27;357.5
"2019";"Saimaanharju";1790;2.97;602.7
"2019";"Sallan kk.";1598;3.91;408.7
"2019";"Salon kt.";28680;37.46;765.6
"2019";"Sammatin kk.";972;3.84;253.1
"2019";"Sasi";277;1.68;164.9
"2019";"Saukkola";984;4.33;227.3
"2019";"Sauvon kk.";1243;3.87;321.2
"2019";"Savijärvi";250;1.44;173.6
"2019";"Savitaipaleen kk.";1764;5.91;298.5
"2019";"Savonlinnan kt.";20681;22.95;901.1
"2019";"Savonrannan kk.";401;1.94;206.7
"2019";"Savukosken kk.";391;2.14;182.7
"2019";"Seinäjoen kt.";51300;56.45;908.8
"2019";"Sieppijärvi";218;1.40;155.7
"2019";"Sievin kk.";1788;4.72;378.8
"2019";"Siikaisten kk.";416;2.06;201.9
"2019";"Siikajoenkylä";421;2.64;159.5
"2019";"Siilinjärven kk.";11387;23.18;491.2
"2019";"Siltakylä";2854;10.82;263.8
"2019";"Simon as.seutu";782;3.06;255.6
"2019";"Simon kk.";234;1.80;130.0
"2019";"Simpele";1593;5.07;314.2
"2019";"Sinettä";467;2.10;222.4
"2019";"Sirkka";658;7.30;90.1
"2019";"Siuntion as.seutu";2329;3.61;645.2
"2019";"Siuntion kk.";361;1.87;193.0
"2019";"Siuro";2350;5.36;438.4
"2019";"Sodankylän kk.";4930;12.54;393.1
"2019";"Soinin kk.";976;3.97;245.8
"2019";"Soklot";307;2.43;126.3
"2019";"Sokoja";241;1.62;148.8
