"14x5 -- Taajamat väkiluvun ja väestöntiheyden mukaan, 2023"

"Vuosi";"Taajama";"Väestö 31.12.";"Maapinta-ala, km²";"Väestöntiheys"
"2023";"Lepplax";308;2.48;124.2
"2023";"Leppäkoski";303;1.90;159.5
"2023";"Leppälampi";264;2.68;98.5
"2023";"Leppävesi";3059;8.41;363.7
"2023";"Leppävirran kk.";3977;7.94;500.9
"2023";"Lestijärven kk.";227;0.99;229.3
"2023";"Liakka";204;1.26;161.9
"2023";"Liedon as.seutu";1160;5.60;207.1
"2023";"Lieksan kt.";6413;15.14;423.6
"2023";"Lievestuore";2129;7.63;279.0
"2023";"Liljendalin kk.";489;3.77;129.7
"2023";"Lillby";345;2.44;141.4
"2023";"Limingan kk.";5364;11.68;459.2
"2023";"Linnanpelto";339;2.99;113.4
"2023";"Liperin kk.";1374;3.66;375.4
"2023";"Lohjan kt.";32892;47.85;687.4
"2023";"Lohtajan kk.";744;5.03;147.9
"2023";"Loimaan kt.";8697;18.02;482.6
"2023";"Lokalahti";361;1.63;221.5
"2023";"Lopen kk.";2175;7.23;300.8
"2023";"Louhioja";225;1.56;144.2
"2023";"Loviisan kt.";6821;12.75;535.0
"2023";"Lumijoen kk.";1349;4.84;278.7
"2023";"Luoma-aho";222;1.72;129.1
"2023";"Luopa";229;3.00;76.3
"2023";"Luopioisten kk.";595;2.22;268.0
"2023";"Luumäen as.seutu";722;3.41;211.7
"2023";"Luvian kk.";1849;7.62;242.7
"2023";"Långvik";437;3.91;111.8
"2023";"Länkipohja";446;2.76;161.6
"2023";"Läyliäinen";828;3.10;267.1
"2023";"Maalahden kk.";2985;17.93;166.5
"2023";"Maaningan kk.";852;2.46;346.3
"2023";"Maarianhaminan kt.";15180;21.71;699.2
"2023";"Maksamaan kk.";350;2.13;164.3
"2023";"Maksniemi";546;2.38;229.4
"2023";"Maliskylä";258;2.83;91.2
"2023";"Marinkainen";517;3.18;162.6
"2023";"Marttilan kk.";876;4.13;212.1
"2023";"Meijerinkylä";229;1.66;138.0
"2023";"Melalahti";756;1.45;521.4
"2023";"Mellilän as.seutu";447;2.40;186.3
"2023";"Merijärven kk.";388;1.88;206.4
"2023";"Merikaarto";1131;5.08;222.6
"2023";"Merikarvian kk.";1675;10.10;165.8
"2023";"Metsäkylä (Hamina)";224;2.83;79.2
"2023";"Metsäkylä (Pornainen)";403;3.50;115.1
"2023";"Miehikkälän kk.";534;2.69;198.5
"2023";"Mietoinen";536;4.01;133.7
"2023";"Mikkelin kt.";36807;43.84;839.6
"2023";"Moikipää";419;2.79;150.2
"2023";"Monninkylä";1242;4.12;301.5
"2023";"Muhoksen kk.";7017;25.79;272.1
"2023";"Multian kk.";700;2.67;262.2
"2023";"Munakka";210;1.87;112.3
"2023";"Munsala";326;3.06;106.5
"2023";"Muonion kk.";1154;4.74;243.5
"2023";"Murto";1301;3.56;365.4
"2023";"Mustion asema";616;1.81;340.3
"2023";"Mustion ruukki";213;2.06;103.4
"2023";"Muuramen kk.";7198;13.78;522.4
"2023";"Muurlan kk.";894;3.15;283.8
"2023";"Muurola";869;2.96;293.6
"2023";"Muuruvesi";293;1.24;236.3
"2023";"Myllykoski";5366;16.07;333.9
"2023";"Mynämäen kk.";4111;16.54;248.5
"2023";"Myrskylän kk.";787;3.92;200.8
"2023";"Mäntsälän kk.";11887;18.20;653.1
"2023";"Mäntyharjun as.seutu";3415;10.04;340.1
"2023";"Mäntyluoto";336;2.20;152.7
"2023";"Mäntän kt.";6993;18.96;368.8
"2023";"Märynummi";1000;1.81;552.5
"2023";"Mörby";287;2.65;108.3
"2023";"Narva";480;2.01;238.8
"2023";"Nastolan kk.";11569;24.10;480.0
"2023";"Nauvon kk.";465;1.77;262.7
"2023";"Neuvoton";1196;5.18;230.9
"2023";"Niemenkylä";219;2.19;100.0
